time	V(vcomp)
1.383384255331404e-06	1.056334e-01
1.390783402911131e-06	1.067532e-01
1.405581698070585e-06	1.090081e-01
1.416084444771655e-06	1.106198e-01
1.422738556895847e-06	1.116464e-01
1.429392669020038e-06	1.126785e-01
1.436046781144229e-06	1.137160e-01
1.442700893268420e-06	1.147590e-01
1.449355005392612e-06	1.158075e-01
1.456009117516803e-06	1.168614e-01
1.462663229640994e-06	1.179207e-01
1.486899051907798e-06	1.218018e-01
1.511799811677038e-06	1.258515e-01
1.518537887978859e-06	1.269594e-01
1.525275964280680e-06	1.280720e-01
1.532014040582501e-06	1.291894e-01
1.538752116884322e-06	1.303116e-01
1.545490193186143e-06	1.314385e-01
1.552228269487964e-06	1.325701e-01
1.558966345789785e-06	1.337066e-01
1.559100980379829e-06	1.337293e-01
1.559105544584285e-06	1.337301e-01
1.559164459713739e-06	1.337400e-01
1.559223374843193e-06	1.337500e-01
1.559282289972647e-06	1.337600e-01
1.559341205102100e-06	1.337699e-01
1.559400120231554e-06	1.337799e-01
1.559459035361008e-06	1.337898e-01
1.559517950490462e-06	1.337998e-01
1.559521095060053e-06	1.338003e-01
1.559525625679405e-06	1.338011e-01
1.559626273543648e-06	1.338181e-01
1.559652353425809e-06	1.338225e-01
1.559652369725736e-06	1.338225e-01
1.559652402325591e-06	1.338225e-01
1.559652467525302e-06	1.338225e-01
1.559652483825229e-06	1.338225e-01
1.559652516425085e-06	1.338225e-01
1.559652581624795e-06	1.338225e-01
1.559652712024215e-06	1.338226e-01
1.559652972823057e-06	1.338226e-01
1.559653168422188e-06	1.338226e-01
1.559653429221029e-06	1.338227e-01
1.559653950818711e-06	1.338228e-01
1.559654994014076e-06	1.338230e-01
1.559657080404806e-06	1.338233e-01
1.559657145604516e-06	1.338233e-01
1.559657276003937e-06	1.338234e-01
1.559657536802778e-06	1.338234e-01
1.559658058400461e-06	1.338235e-01
1.559658074700388e-06	1.338235e-01
1.559658107300243e-06	1.338235e-01
1.559658172499954e-06	1.338235e-01
1.559658174537445e-06	1.338235e-01
1.559658178612427e-06	1.338235e-01
1.559658186762390e-06	1.338235e-01
1.559658203062318e-06	1.338235e-01
1.559658235662173e-06	1.338235e-01
1.559658236680919e-06	1.338235e-01
1.559658238718410e-06	1.338235e-01
1.559658242793391e-06	1.338235e-01
1.559658250943355e-06	1.338235e-01
1.559658251198042e-06	1.338235e-01
1.559658251261713e-06	1.338235e-01
1.559658251389056e-06	1.338235e-01
1.559658251643743e-06	1.338235e-01
1.559658252153115e-06	1.338235e-01
1.559658253171861e-06	1.338235e-01
1.559658255209352e-06	1.338235e-01
1.559658255217311e-06	1.338235e-01
1.559658255233229e-06	1.338235e-01
1.559658255265064e-06	1.338235e-01
1.559658255328736e-06	1.338235e-01
1.559658255456079e-06	1.338235e-01
1.559658255487915e-06	1.338235e-01
1.559658255495874e-06	1.338235e-01
1.559658255497863e-06	1.338235e-01
1.559658255501843e-06	1.338235e-01
1.559658255509802e-06	1.338235e-01
1.559658255525720e-06	1.338235e-01
1.559658255557556e-06	1.338235e-01
1.559658255621227e-06	1.338235e-01
1.559658255748570e-06	1.338235e-01
1.559658256003257e-06	1.338235e-01
1.559658256512629e-06	1.338235e-01
1.559658256639973e-06	1.338235e-01
1.559658256894659e-06	1.338235e-01
1.559658257404032e-06	1.338235e-01
1.559658257419950e-06	1.338235e-01
1.559658257451785e-06	1.338235e-01
1.559658257459744e-06	1.338235e-01
1.559658257475662e-06	1.338235e-01
1.559658257507498e-06	1.338235e-01
1.559658257515457e-06	1.338235e-01
1.559658257517446e-06	1.338235e-01
1.559658257521426e-06	1.338235e-01
1.559658257529385e-06	1.338235e-01
1.559658257545303e-06	1.338235e-01
1.559658257577139e-06	1.338235e-01
1.559658257585097e-06	1.338235e-01
1.559658257601015e-06	1.338235e-01
1.559658257604995e-06	1.338235e-01
1.559658257612954e-06	1.338235e-01
1.559658257628872e-06	1.338235e-01
1.559658257632851e-06	1.338235e-01
1.559658257640810e-06	1.338235e-01
1.559658257656728e-06	1.338235e-01
1.559658257688564e-06	1.338235e-01
1.559658257752236e-06	1.338235e-01
1.559658257754225e-06	1.338235e-01
1.559658257755225e-06	1.338235e-01
1.559783257755225e-06	1.338446e-01
1.559908257755225e-06	1.338658e-01
1.560033257755225e-06	1.338869e-01
1.560283257755225e-06	1.339292e-01
1.560537743161148e-06	1.339723e-01
1.560796713972991e-06	1.340161e-01
1.561314655596679e-06	1.341037e-01
1.562350538844055e-06	1.342791e-01
1.564333796425116e-06	1.346154e-01
1.568300311587239e-06	1.352891e-01
1.573759317659730e-06	1.362189e-01
1.580397064044896e-06	1.373537e-01
1.589516231359945e-06	1.389214e-01
1.604686501699973e-06	1.415503e-01
1.627594316618130e-06	1.455618e-01
1.651128132877543e-06	1.497338e-01
1.673510465728475e-06	1.537548e-01
1.697117457765452e-06	1.580517e-01
1.719955871447814e-06	1.622627e-01
1.743458488988017e-06	1.666519e-01
1.766335077434115e-06	1.709813e-01
1.794844795653225e-06	1.764545e-01
1.827114743250350e-06	1.827519e-01
1.868230934074062e-06	1.909325e-01
1.916849636219611e-06	2.007814e-01
1.937518981505899e-06	2.050303e-01
1.945644516973515e-06	2.067170e-01
1.948110660380570e-06	2.072309e-01
1.948951059983887e-06	2.074062e-01
1.949251884615886e-06	2.074690e-01
1.949362491062266e-06	2.074921e-01
1.949371390200759e-06	2.074940e-01
1.949389188477744e-06	2.074977e-01
1.949424785031716e-06	2.075052e-01
1.949428854945800e-06	2.075060e-01
1.949436994773967e-06	2.075077e-01
1.949453274430302e-06	2.075111e-01
1.949485833742972e-06	2.075179e-01
1.949550952368312e-06	2.075315e-01
1.949681189618991e-06	2.075587e-01
1.950875630821489e-06	2.078082e-01
1.952145376483399e-06	2.080737e-01
1.954684867807219e-06	2.086053e-01
1.959763850454859e-06	2.096709e-01
1.969921815750140e-06	2.118109e-01
1.986947816995928e-06	2.154236e-01
2.014767717065883e-06	2.213813e-01
2.038366934744100e-06	2.264898e-01
2.062490407755949e-06	2.317730e-01
2.088344400244069e-06	2.375021e-01
2.118756117774588e-06	2.443336e-01
2.160519856916871e-06	2.538661e-01
2.208116937662280e-06	2.649445e-01
2.270552327487077e-06	2.798072e-01
2.333730037905037e-06	2.953101e-01
2.460085458740955e-06	3.275670e-01
2.615474708093975e-06	3.696059e-01
2.906611508490200e-06	4.543867e-01
3.208325650034641e-06	5.486892e-01
3.498166357418329e-06	6.469678e-01
3.790253975176940e-06	7.552042e-01
4.082341592935552e-06	8.700730e-01
4.374429210694164e-06	9.915741e-01
4.666516828452775e-06	1.119707e+00
4.958604446211388e-06	1.254473e+00
5.250692063969999e-06	1.395871e+00
5.542779681728610e-06	1.543902e+00
5.640386909613587e-06	1.594513e+00
5.663032245226877e-06	1.606320e+00
5.663422555409691e-06	1.606524e+00
5.664203175775318e-06	1.606933e+00
5.664511114001041e-06	1.607095e+00
5.664754642290156e-06	1.607222e+00
5.664999225215348e-06	1.607350e+00
5.665126328327597e-06	1.607417e+00
5.665253431439846e-06	1.607483e+00
5.665380534552094e-06	1.607550e+00
5.665507637664342e-06	1.607617e+00
5.665634740776591e-06	1.607683e+00
5.665761843888840e-06	1.607750e+00
5.665888947001089e-06	1.607816e+00
5.666169768866715e-06	1.607964e+00
5.666577897840959e-06	1.608177e+00
5.667172938722798e-06	1.608489e+00
5.668042179260379e-06	1.608945e+00
5.669313421245880e-06	1.609611e+00
5.671174636854307e-06	1.610587e+00
5.673453165967043e-06	1.611782e+00
5.675892508037592e-06	1.613062e+00
5.678851855978611e-06	1.614615e+00
5.682594127295277e-06	1.616580e+00
5.687910089112915e-06	1.619372e+00
5.695726025544736e-06	1.623482e+00
5.707334373176988e-06	1.629594e+00
5.724127333018331e-06	1.638453e+00
5.749032774098612e-06	1.651624e+00
5.773108803666910e-06	1.664393e+00
5.800265900039756e-06	1.678843e+00
5.828656223251143e-06	1.694005e+00
5.868362484877739e-06	1.715306e+00
5.920225164495911e-06	1.743280e+00
5.981637755491662e-06	1.776618e+00
6.044716512185258e-06	1.811153e+00
6.086189810398617e-06	1.833928e+00
6.127663108611976e-06	1.856818e+00
6.169136406825336e-06	1.879822e+00
6.210609705038696e-06	1.902940e+00
6.252083003252056e-06	1.926172e+00
6.293556301465415e-06	1.949519e+00
6.335029599678775e-06	1.972979e+00
6.398782919316809e-06	2.009180e+00
6.399039145832494e-06	2.009326e+00
6.399040146717321e-06	2.009326e+00
6.399042148486975e-06	2.009327e+00
6.399042648929388e-06	2.009328e+00
6.399042774039991e-06	2.009328e+00
6.399043024261198e-06	2.009328e+00
6.399043086816500e-06	2.009328e+00
6.399043215836810e-06	2.009328e+00
6.399043270572698e-06	2.009328e+00
6.399043333128000e-06	2.009328e+00
6.399043458238603e-06	2.009328e+00
6.399043708459810e-06	2.009328e+00
6.399044208902223e-06	2.009329e+00
6.399045209787050e-06	2.009329e+00
6.399051215096012e-06	2.009332e+00
6.399061223944281e-06	2.009338e+00
6.399073234562203e-06	2.009345e+00
6.399089248719434e-06	2.009354e+00
6.399121277033894e-06	2.009372e+00
6.399215136471913e-06	2.009426e+00
6.399308995909932e-06	2.009480e+00
6.399402855347951e-06	2.009533e+00
6.399496714785970e-06	2.009587e+00
6.399590574223988e-06	2.009640e+00
6.399684433662008e-06	2.009694e+00
6.399778293100026e-06	2.009747e+00
6.546696567092484e-06	2.094185e+00
6.551720957170023e-06	2.097095e+00
6.551723410485491e-06	2.097096e+00
6.551728317116426e-06	2.097099e+00
6.551729868791498e-06	2.097100e+00
6.551730159079088e-06	2.097100e+00
6.551730410795477e-06	2.097100e+00
6.551730719867537e-06	2.097100e+00
6.551731338011655e-06	2.097101e+00
6.551731896478949e-06	2.097101e+00
6.551732695441848e-06	2.097101e+00
6.551733470840436e-06	2.097102e+00
6.551734665471129e-06	2.097103e+00
6.551736000830175e-06	2.097103e+00
6.551738613982561e-06	2.097105e+00
6.551740883485773e-06	2.097106e+00
6.551743909490056e-06	2.097108e+00
6.551749961498622e-06	2.097111e+00
6.551762065515753e-06	2.097119e+00
6.551786273550016e-06	2.097133e+00
6.551834689618541e-06	2.097161e+00
6.551931521755592e-06	2.097217e+00
6.552044518568371e-06	2.097282e+00
6.552142996907936e-06	2.097339e+00
6.552220274994048e-06	2.097384e+00
6.552297553080159e-06	2.097429e+00
6.552374831166270e-06	2.097474e+00
6.552452109252380e-06	2.097518e+00
6.552529387338492e-06	2.097563e+00
6.552606665424603e-06	2.097608e+00
6.552683943510714e-06	2.097653e+00
6.552684116418956e-06	2.097653e+00
6.552684136179897e-06	2.097653e+00
6.552684138032485e-06	2.097653e+00
6.552684140502603e-06	2.097653e+00
6.552684141120132e-06	2.097653e+00
6.552684141274515e-06	2.097653e+00
6.552684141583280e-06	2.097653e+00
6.552684142200809e-06	2.097653e+00
6.552684143435868e-06	2.097653e+00
6.552684145905985e-06	2.097653e+00
6.552684150846221e-06	2.097653e+00
6.552684151000604e-06	2.097653e+00
6.552684151309368e-06	2.097653e+00
6.552684151926898e-06	2.097653e+00
6.552684153161956e-06	2.097653e+00
6.552684155632074e-06	2.097653e+00
6.552684155709265e-06	2.097653e+00
6.552684155863648e-06	2.097653e+00
6.552684156172412e-06	2.097653e+00
6.552684156789942e-06	2.097653e+00
6.552684156792354e-06	2.097653e+00
6.552684156793354e-06	2.097653e+00
6.552684156794355e-06	2.097653e+00
6.552684156796355e-06	2.097653e+00
6.552684156800354e-06	2.097653e+00
6.552684156808355e-06	2.097653e+00
6.552684156824354e-06	2.097653e+00
6.552684156828354e-06	2.097653e+00
6.552684156829354e-06	2.097653e+00
6.552684156831354e-06	2.097653e+00
6.552684156832354e-06	2.097653e+00
6.552684156834354e-06	2.097653e+00
6.552684156838354e-06	2.097653e+00
6.552684156846354e-06	2.097653e+00
6.552684156862354e-06	2.097653e+00
6.552684156894354e-06	2.097653e+00
6.552684156958354e-06	2.097653e+00
6.552684157086354e-06	2.097653e+00
6.552684157342354e-06	2.097653e+00
6.552684157854354e-06	2.097653e+00
6.552684157856354e-06	2.097653e+00
6.552684157860353e-06	2.097653e+00
6.552684157868354e-06	2.097653e+00
6.552684157884353e-06	2.097653e+00
6.552684157888353e-06	2.097653e+00
6.552684157889353e-06	2.097653e+00
6.552684157890354e-06	2.097653e+00
6.552684157891354e-06	2.097653e+00
6.552684157893354e-06	2.097653e+00
6.552684157897353e-06	2.097653e+00
6.552684157898354e-06	2.097653e+00
6.552684157899354e-06	2.097653e+00
6.552684157901354e-06	2.097653e+00
6.552684157905354e-06	2.097653e+00
6.552684157906354e-06	2.097653e+00
6.552684157908354e-06	2.097653e+00
6.552684157912354e-06	2.097653e+00
6.552684157920354e-06	2.097653e+00
6.552684157936353e-06	2.097653e+00
6.552684157940353e-06	2.097653e+00
6.552809157940353e-06	2.097725e+00
6.552934157940354e-06	2.097798e+00
6.553059157940354e-06	2.097870e+00
6.553184157940354e-06	2.097942e+00
6.553309157940354e-06	2.098015e+00
6.553434157940355e-06	2.098087e+00
6.553559157940355e-06	2.098160e+00
6.553684157940355e-06	2.098232e+00
6.553809157940356e-06	2.098305e+00
6.553934157940356e-06	2.098377e+00
6.554059157940356e-06	2.098449e+00
6.554184157940356e-06	2.098522e+00
6.554309157940357e-06	2.098594e+00
6.554434157940357e-06	2.098667e+00
6.554574283440438e-06	2.098748e+00
6.554756076362458e-06	2.098853e+00
6.554992780507017e-06	2.098990e+00
6.555262301454886e-06	2.099147e+00
6.555801343350623e-06	2.099459e+00
6.556879427142098e-06	2.100084e+00
6.559035594725049e-06	2.101334e+00
6.561594324359983e-06	2.102817e+00
6.565750612490012e-06	2.105228e+00
6.572806735205129e-06	2.109324e+00
6.586918980635363e-06	2.117523e+00
6.596909740302025e-06	2.123332e+00
6.601545292106094e-06	2.126029e+00
6.606037093110702e-06	2.128645e+00
6.609483657559787e-06	2.130653e+00
6.613256253973156e-06	2.132851e+00
6.620801446799896e-06	2.137252e+00
6.635891832453375e-06	2.146060e+00
6.646515997515349e-06	2.152268e+00
6.654992291644279e-06	2.157226e+00
6.661625982794182e-06	2.161109e+00
6.668490818234215e-06	2.165130e+00
6.674308063495246e-06	2.168540e+00
6.680228292227537e-06	2.172012e+00
6.692068749692120e-06	2.178965e+00
6.715749664621285e-06	2.192888e+00
6.727939990751264e-06	2.200065e+00
6.734237464308998e-06	2.203777e+00
6.740354745105770e-06	2.207385e+00
6.744889897304562e-06	2.210061e+00
6.749945147178713e-06	2.213046e+00
6.760055646927014e-06	2.219021e+00
6.780276646423617e-06	2.230985e+00
6.792011639066352e-06	2.237936e+00
6.797823086068758e-06	2.241382e+00
6.800867945200104e-06	2.243188e+00
6.806150968201166e-06	2.246324e+00
6.808676708088651e-06	2.247823e+00
6.813728187863620e-06	2.250824e+00
6.823831147413559e-06	2.256830e+00
6.844037066513436e-06	2.268856e+00
6.855724951761964e-06	2.275821e+00
6.865369730750578e-06	2.281574e+00
6.869643229628083e-06	2.284125e+00
6.873779278159907e-06	2.286595e+00
6.880467710505189e-06	2.290591e+00
6.887442779520112e-06	2.294763e+00
6.901392917549957e-06	2.303114e+00
6.925646217003807e-06	2.317652e+00
6.935094560722056e-06	2.323322e+00
6.950287296169822e-06	2.332453e+00
6.971889565701507e-06	2.345459e+00
6.990259815432099e-06	2.356536e+00
6.994670593490029e-06	2.359198e+00
6.999081371547957e-06	2.361862e+00
7.003492149605887e-06	2.364526e+00
7.007902927663816e-06	2.367192e+00
7.012313705721746e-06	2.369860e+00
7.016724483779674e-06	2.372528e+00
7.021135261837604e-06	2.375198e+00
7.040159621850706e-06	2.386718e+00
7.040325056700057e-06	2.386819e+00
7.063003417298555e-06	2.400579e+00
7.064768055691630e-06	2.401651e+00
7.064768378806570e-06	2.401652e+00
7.064768809626490e-06	2.401652e+00
7.064769132741431e-06	2.401652e+00
7.064769563561351e-06	2.401652e+00
7.064770425201192e-06	2.401653e+00
7.064772148480872e-06	2.401654e+00
7.064796274396402e-06	2.401669e+00
7.064896899436112e-06	2.401730e+00
7.064997524475821e-06	2.401791e+00
7.065098149515530e-06	2.401852e+00
7.065198774555238e-06	2.401913e+00
7.065299399594947e-06	2.401974e+00
7.065400024634657e-06	2.402035e+00
7.065500649674366e-06	2.402096e+00
7.066712650118586e-06	2.402833e+00
7.066721596140537e-06	2.402838e+00
7.066721924391477e-06	2.402838e+00
7.066722362059398e-06	2.402839e+00
7.066723237395241e-06	2.402839e+00
7.066726230920535e-06	2.402841e+00
7.066726777762572e-06	2.402841e+00
7.066726994503615e-06	2.402841e+00
7.066727042883592e-06	2.402841e+00
7.066727139643546e-06	2.402842e+00
7.066727333163453e-06	2.402842e+00
7.066727720203269e-06	2.402842e+00
7.066728494282899e-06	2.402842e+00
7.066730042442159e-06	2.402843e+00
7.066751716671804e-06	2.402856e+00
7.067096295217074e-06	2.403066e+00
7.067098334109322e-06	2.403067e+00
7.067099353555446e-06	2.403068e+00
7.067100067167733e-06	2.403068e+00
7.067100474946183e-06	2.403068e+00
7.067101290503082e-06	2.403069e+00
7.067103329395331e-06	2.403070e+00
7.067104144952230e-06	2.403070e+00
7.067104348841455e-06	2.403071e+00
7.067104355212994e-06	2.403071e+00
7.067104367956070e-06	2.403071e+00
7.067104393442223e-06	2.403071e+00
7.067104444414530e-06	2.403071e+00
7.067104546359142e-06	2.403071e+00
7.067104750248366e-06	2.403071e+00
7.067105158026816e-06	2.403071e+00
7.067105973583716e-06	2.403072e+00
7.067107604697514e-06	2.403073e+00
7.067117391380307e-06	2.403079e+00
7.067130848069146e-06	2.403087e+00
7.067133294739844e-06	2.403088e+00
7.067136556967441e-06	2.403090e+00
7.067143081422636e-06	2.403094e+00
7.067143285311860e-06	2.403094e+00
7.067143336284167e-06	2.403094e+00
7.067143438228779e-06	2.403095e+00
7.067143642118004e-06	2.403095e+00
7.067144049896454e-06	2.403095e+00
7.067144865453353e-06	2.403095e+00
7.067146496567152e-06	2.403096e+00
7.067149758794749e-06	2.403098e+00
7.067149771537825e-06	2.403098e+00
7.067149797023978e-06	2.403098e+00
7.067149847996285e-06	2.403098e+00
7.067149949940897e-06	2.403098e+00
7.067150153830122e-06	2.403099e+00
7.067150561608572e-06	2.403099e+00
7.067150574351648e-06	2.403099e+00
7.067150577537417e-06	2.403099e+00
7.067150583908955e-06	2.403099e+00
7.067150596652031e-06	2.403099e+00
7.067150622138185e-06	2.403099e+00
7.067150673110491e-06	2.403099e+00
7.067150775055103e-06	2.403099e+00
7.067150978944328e-06	2.403099e+00
7.067150985315866e-06	2.403099e+00
7.067150998058943e-06	2.403099e+00
7.067151023545096e-06	2.403099e+00
7.067151074517403e-06	2.403099e+00
7.067151074716513e-06	2.403099e+00
7.067151075114734e-06	2.403099e+00
7.067151075911177e-06	2.403099e+00
7.067151077504061e-06	2.403099e+00
7.067151080689830e-06	2.403099e+00
7.067151087061368e-06	2.403099e+00
7.067151099804445e-06	2.403099e+00
7.067151125290598e-06	2.403099e+00
7.067151126087040e-06	2.403099e+00
7.067151127679924e-06	2.403099e+00
7.067151130865693e-06	2.403099e+00
7.067151137237232e-06	2.403099e+00
7.067151149980308e-06	2.403099e+00
7.067151150378530e-06	2.403099e+00
7.067151151174972e-06	2.403099e+00
7.067151152767856e-06	2.403099e+00
7.067151155953625e-06	2.403099e+00
7.067151162325164e-06	2.403099e+00
7.067151162350053e-06	2.403099e+00
7.067151162399830e-06	2.403099e+00
7.067151162499386e-06	2.403099e+00
7.067151162698496e-06	2.403099e+00
7.067151163096717e-06	2.403099e+00
7.067151163893160e-06	2.403099e+00
7.067151165486044e-06	2.403099e+00
7.067151168671813e-06	2.403099e+00
7.067151168771368e-06	2.403099e+00
7.067151168970478e-06	2.403099e+00
7.067151169020256e-06	2.403099e+00
7.067151169119811e-06	2.403099e+00
7.067151169318922e-06	2.403099e+00
7.067151169325144e-06	2.403099e+00
7.067151169326699e-06	2.403099e+00
7.067151169329810e-06	2.403099e+00
7.067151169330810e-06	2.403099e+00
7.067151169331811e-06	2.403099e+00
7.067151169333811e-06	2.403099e+00
7.067151169334811e-06	2.403099e+00
7.067276169334811e-06	2.403175e+00
7.067401169334812e-06	2.403251e+00
7.067526169334812e-06	2.403327e+00
7.067651169334812e-06	2.403403e+00
7.067776169334812e-06	2.403479e+00
7.067901169334813e-06	2.403555e+00
7.068026169334813e-06	2.403631e+00
7.068276169334813e-06	2.403783e+00
7.068776169334813e-06	2.404087e+00
7.069535026868002e-06	2.404548e+00
7.070364696233367e-06	2.405052e+00
7.071809326700192e-06	2.405930e+00
7.073329270421391e-06	2.406854e+00
7.075949972790812e-06	2.408448e+00
7.079463358064077e-06	2.410584e+00
7.086490128610608e-06	2.414860e+00
7.100543669703668e-06	2.423418e+00
7.105659225653737e-06	2.426535e+00
