Freq.	Vn022
3.97191549469280e+007	-1.46890389559483e+002	7.13498521457111e+001
3.98107170553336e+007	-1.46909455838986e+002	7.13887628839071e+001
3.99024902361981e+007	-1.46928388325290e+002	7.14277025997674e+001
3.99944749760936e+007	-1.46947187589629e+002	7.14666681813802e+001
4.00866717627141e+007	-1.46965854202295e+002	7.15056565593942e+001
4.01790810848778e+007	-1.46984388732593e+002	7.15446647068145e+001
4.02717034325296e+007	-1.47002791748772e+002	7.15836896387679e+001
4.03645392967442e+007	-1.47021063817988e+002	7.16227284122740e+001
4.04575891697279e+007	-1.47039205506245e+002	7.16617781260382e+001
4.05508535448220e+007	-1.47057217378352e+002	7.17008359201955e+001
4.06443329165048e+007	-1.47075099997871e+002	7.17398989760619e+001
4.07380277803948e+007	-1.47092853927065e+002	7.17789645159129e+001
4.08319386332527e+007	-1.47110479726854e+002	7.18180298027021e+001
4.09260659729845e+007	-1.47127977956775e+002	7.18570921398469e+001
4.10204102986441e+007	-1.47145349174928e+002	7.18961488709152e+001
4.11149721104356e+007	-1.47162593937933e+002	7.19351973794200e+001
4.12097519097163e+007	-1.47179712800887e+002	7.19742350885165e+001
4.13047501989994e+007	-1.47196706317329e+002	7.20132594607354e+001
4.13999674819563e+007	-1.47213575039184e+002	7.20522679977133e+001
4.14954042634195e+007	-1.47230319516732e+002	7.20912582399363e+001
4.15910610493854e+007	-1.47246940298566e+002	7.21302277664229e+001
4.16869383470167e+007	-1.47263437931549e+002	7.21691741944531e+001
4.17830366646453e+007	-1.47279812960783e+002	7.22080951793016e+001
4.18793565117749e+007	-1.47296065929566e+002	7.22469884139198e+001
4.19758983990838e+007	-1.47312197379357e+002	7.22858516286632e+001
4.20726628384274e+007	-1.47328207849734e+002	7.23246825909921e+001
4.21696503428411e+007	-1.47344097878378e+002	7.23634791051640e+001
4.22668614265432e+007	-1.47359868001014e+002	7.24022390119417e+001
4.23642966049370e+007	-1.47375518751397e+002	7.24409601882963e+001
4.24619563946141e+007	-1.47391050661271e+002	7.24796405471014e+001
4.25598413133571e+007	-1.47406464260338e+002	7.25182780368328e+001
4.26579518801420e+007	-1.47421760076234e+002	7.25568706412222e+001
4.27562886151413e+007	-1.47436938634489e+002	7.25954163790191e+001
4.28548520397266e+007	-1.47452000458508e+002	7.26339133036092e+001
4.29536426764713e+007	-1.47466946069534e+002	7.26723595027536e+001
4.30526610491536e+007	-1.47481775986633e+002	7.27107530982378e+001
4.31519076827590e+007	-1.47496490726654e+002	7.27490922455857e+001
4.32513831034833e+007	-1.47511090804212e+002	7.27873751337305e+001
4.33510878387353e+007	-1.47525576731659e+002	7.28255999847020e+001
4.34510224171395e+007	-1.47539949019065e+002	7.28637650532942e+001
4.35511873685392e+007	-1.47554208174192e+002	7.29018686267738e+001
4.36515832239989e+007	-1.47568354702472e+002	7.29399090245386e+001
4.37522105158075e+007	-1.47582389106986e+002	7.29778845978051e+001
4.38530697774808e+007	-1.47596311888440e+002	7.30157937292940e+001
4.39541615437646e+007	-1.47610123545153e+002	7.30536348328985e+001
4.40554863506374e+007	-1.47623824573028e+002	7.30914063533755e+001
4.41570447353133e+007	-1.47637415465542e+002	7.31291067660102e+001
4.42588372362447e+007	-1.47650896713722e+002	7.31667345763165e+001
4.43608643931252e+007	-1.47664268806136e+002	7.32042883196876e+001
4.44631267468928e+007	-1.47677532228868e+002	7.32417665610969e+001
4.45656248397322e+007	-1.47690687465509e+002	7.32791678947751e+001
4.46683592150782e+007	-1.47703734997137e+002	7.33164909438796e+001
4.47713304176181e+007	-1.47716675302311e+002	7.33537343601784e+001
4.48745389932950e+007	-1.47729508857048e+002	7.33908968237294e+001
4.49779854893105e+007	-1.47742236134820e+002	7.34279770425776e+001
4.50816704541277e+007	-1.47754857606534e+002	7.34649737524020e+001
4.51855944374739e+007	-1.47767373740527e+002	7.35018857162292e+001
4.52897579903437e+007	-1.47779785002549e+002	7.35387117241016e+001
4.53941616650019e+007	-1.47792091855764e+002	7.35754505927631e+001
4.54988060149864e+007	-1.47804294760728e+002	7.36121011653450e+001
4.56036915951111e+007	-1.47816394175389e+002	7.36486623110468e+001
4.57088189614689e+007	-1.47828390555079e+002	7.36851329248249e+001
4.58141886714347e+007	-1.47840284352499e+002	7.37215119270845e+001
4.59198012836682e+007	-1.47852076017720e+002	7.37577982633601e+001
4.60256573581169e+007	-1.47863765998182e+002	7.37939909040045e+001
4.61317574560192e+007	-1.47875354738667e+002	7.38300888438980e+001
4.62381021399072e+007	-1.47886842681320e+002	7.38660911021090e+001
4.63446919736099e+007	-1.47898230265631e+002	7.39019967216185e+001
4.64515275222560e+007	-1.47909517928432e+002	7.39378047689867e+001
4.65586093522769e+007	-1.47920706103897e+002	7.39735143340740e+001
4.66659380314099e+007	-1.47931795223537e+002	7.40091245297235e+001
4.67735141287008e+007	-1.47942785716197e+002	7.40446344914656e+001
4.68813382145074e+007	-1.47953678008063e+002	7.40800433772179e+001
4.69894108605024e+007	-1.47964472522647e+002	7.41153503669878e+001
4.70977326396761e+007	-1.47975169680802e+002	7.41505546625664e+001
4.72063041263398e+007	-1.47985769900705e+002	7.41856554872700e+001
4.73151258961288e+007	-1.47996273597876e+002	7.42206520855926e+001
4.74241985260051e+007	-1.48006681185163e+002	7.42555437229541e+001
4.75335225942612e+007	-1.48016993072756e+002	7.42903296854160e+001
4.76430986805221e+007	-1.48027209668180e+002	7.43250092793625e+001
4.77529273657496e+007	-1.48037331376300e+002	7.43595818312348e+001
4.78630092322443e+007	-1.48047358599328e+002	7.43940466872619e+001
4.79733448636493e+007	-1.48057291736824e+002	7.44284032131370e+001
4.80839348449532e+007	-1.48067131185693e+002	7.44626507937992e+001
4.81947797624931e+007	-1.48076877340202e+002	7.44967888330864e+001
4.83058802039576e+007	-1.48086530591971e+002	7.45308167535241e+001
4.84172367583902e+007	-1.48096091329996e+002	7.45647339960077e+001
4.85288500161923e+007	-1.48105559940630e+002	7.45985400195595e+001
4.86407205691263e+007	-1.48114936807612e+002	7.46322343010263e+001
4.87528490103187e+007	-1.48124222312059e+002	7.46658163348579e+001
4.88652359342634e+007	-1.48133416832478e+002	7.46992856328098e+001
4.89778819368246e+007	-1.48142520744772e+002	7.47326417236849e+001
4.90907876152403e+007	-1.48151534422246e+002	7.47658841530939e+001
4.92039535681250e+007	-1.48160458235620e+002	7.47990124831484e+001
4.93173803954734e+007	-1.48169292553026e+002	7.48320262922819e+001
4.94310686986633e+007	-1.48178037740031e+002	7.48649251749122e+001
4.95450190804588e+007	-1.48186694159632e+002	7.48977087412489e+001
4.96592321450133e+007	-1.48195262172271e+002	7.49303766170188e+001
4.97737084978732e+007	-1.48203742135848e+002	7.49629284432359e+001
4.98884487459808e+007	-1.48212134405723e+002	7.49953638759328e+001
5.00034534976774e+007	-1.48220439334727e+002	7.50276825859344e+001
5.01187233627067e+007	-1.48228657273184e+002	7.50598842586138e+001
5.02342589522182e+007	-1.48236788568899e+002	7.50919685936621e+001
5.03500608787699e+007	-1.48244833567191e+002	7.51239353048453e+001
5.04661297563322e+007	-1.48252792610891e+002	7.51557841197568e+001
5.05824662002907e+007	-1.48260666040357e+002	7.51875147796177e+001
5.06990708274497e+007	-1.48268454193480e+002	7.52191270390241e+001
5.08159442560353e+007	-1.48276157405709e+002	7.52506206657374e+001
5.09330871056987e+007	-1.48283776010046e+002	7.52819954404433e+001
5.10504999975197e+007	-1.48291310337074e+002	7.53132511565385e+001
5.11681835540098e+007	-1.48298760714957e+002	7.53443876199085e+001
5.12861383991155e+007	-1.48306127469455e+002	7.53754046487323e+001
5.14043651582216e+007	-1.48313410923942e+002	7.54063020732205e+001
5.15228644581545e+007	-1.48320611399419e+002	7.54370797354530e+001
5.16416369271859e+007	-1.48327729214515e+002	7.54677374891357e+001
5.17606831950356e+007	-1.48334764685515e+002	7.54982751994139e+001
5.18800038928749e+007	-1.48341718126367e+002	7.55286927426420e+001
5.19995996533303e+007	-1.48348589848689e+002	7.55589900062192e+001
5.21194711104867e+007	-1.48355380161804e+002	7.55891668883375e+001
5.22396188998906e+007	-1.48362089372723e+002	7.56192232978257e+001
5.23600436585536e+007	-1.48368717786187e+002	7.56491591539383e+001
5.24807460249557e+007	-1.48375265704664e+002	7.56789743861572e+001
5.26017266390490e+007	-1.48381733428369e+002	7.57086689340043e+001
5.27229861422606e+007	-1.48388121255282e+002	7.57382427468582e+001
5.28445251774964e+007	-1.48394429481155e+002	7.57676957837416e+001
5.29663443891440e+007	-1.48400658399533e+002	7.57970280131862e+001
5.30884444230770e+007	-1.48406808301764e+002	7.58262394129903e+001
5.32108259266576e+007	-1.48412879477017e+002	7.58553299700670e+001
5.33334895487402e+007	-1.48418872212298e+002	7.58842996802879e+001
5.34564359396752e+007	-1.48424786792460e+002	7.59131485482808e+001
5.35796657513122e+007	-1.48430623500225e+002	7.59418765872254e+001
5.37031796370032e+007	-1.48436382616192e+002	7.59704838187737e+001
5.38269782516067e+007	-1.48442064418858e+002	7.59989702727573e+001
5.39510622514906e+007	-1.48447669184627e+002	7.60273359871442e+001
5.40754322945359e+007	-1.48453197187841e+002	7.60555810077807e+001
5.42000890401401e+007	-1.48458648700770e+002	7.60837053882683e+001
5.43250331492210e+007	-1.48464023993653e+002	7.61117091898026e+001
5.44502652842197e+007	-1.48469323334694e+002	7.61395924810036e+001
5.45757861091047e+007	-1.48474546990095e+002	7.61673553377646e+001
5.47015962893747e+007	-1.48479695224053e+002	7.61949978430937e+001
5.48276964920628e+007	-1.48484768298796e+002	7.62225200869779e+001
5.49540873857399e+007	-1.48489766474579e+002	7.62499221662008e+001
5.50807696405177e+007	-1.48494690009718e+002	7.62772041842112e+001
5.52077439280530e+007	-1.48499539160592e+002	7.63043662509920e+001
5.53350109215509e+007	-1.48504314181664e+002	7.63314084829024e+001
5.54625712957683e+007	-1.48509015325499e+002	7.63583310025152e+001
5.55904257270175e+007	-1.48513642842779e+002	7.63851339385057e+001
5.57185748931701e+007	-1.48518196982318e+002	7.64118174255044e+001
5.58470194736601e+007	-1.48522677991073e+002	7.64383816039552e+001
5.59757601494880e+007	-1.48527086114170e+002	7.64648266199777e+001
5.61047976032240e+007	-1.48531421594914e+002	7.64911526252570e+001
5.62341325190118e+007	-1.48535684674806e+002	7.65173597768746e+001
5.63637655825723e+007	-1.48539875593558e+002	7.65434482372235e+001
5.64936974812070e+007	-1.48543994589110e+002	7.65694181738333e+001
5.66239289038020e+007	-1.48548041897646e+002	7.65952697592933e+001
5.67544605408314e+007	-1.48552017753611e+002	7.66210031710948e+001
5.68852930843607e+007	-1.48555922389721e+002	7.66466185915131e+001
5.70164272280513e+007	-1.48559756036993e+002	7.66721162075084e+001
5.71478636671632e+007	-1.48563518924742e+002	7.66974962105875e+001
5.72796030985593e+007	-1.48567211280612e+002	7.67227587966944e+001
5.74116462207091e+007	-1.48570833330583e+002	7.67479041661028e+001
5.75439937336920e+007	-1.48574385298991e+002	7.67729325232697e+001
5.76766463392013e+007	-1.48577867408542e+002	7.67978440767925e+001
5.78096047405480e+007	-1.48581279880330e+002	7.68226390392232e+001
5.79428696426642e+007	-1.48584622933854e+002	7.68473176270064e+001
5.80764417521073e+007	-1.48587896787022e+002	7.68718800603657e+001
5.82103217770632e+007	-1.48591101656185e+002	7.68963265631879e+001
5.83445104273504e+007	-1.48594237756136e+002	7.69206573629331e+001
5.84790084144240e+007	-1.48597305300137e+002	7.69448726905216e+001
5.86138164513787e+007	-1.48600304499925e+002	7.69689727802574e+001
5.87489352529535e+007	-1.48603235565741e+002	7.69929578696793e+001
5.88843655355346e+007	-1.48606098706327e+002	7.70168281995430e+001
5.90201080171601e+007	-1.48608894128958e+002	7.70405840136492e+001
5.91561634175230e+007	-1.48611622039446e+002	7.70642255587859e+001
5.92925324579755e+007	-1.48614282642159e+002	7.70877530846529e+001
5.94292158615328e+007	-1.48616876140045e+002	7.71111668437331e+001
5.95662143528765e+007	-1.48619402734624e+002	7.71344670912329e+001
5.97035286583591e+007	-1.48621862626032e+002	7.71576540849671e+001
5.98411595060073e+007	-1.48624256013012e+002	7.71807280853222e+001
5.99791076255262e+007	-1.48626583092944e+002	7.72036893551079e+001
6.01173737483030e+007	-1.48628844061848e+002	7.72265381595237e+001
6.02559586074109e+007	-1.48631039114413e+002	7.72492747660560e+001
6.03948629376130e+007	-1.48633168443998e+002	7.72718994443954e+001
6.05340874753664e+007	-1.48635232242648e+002	7.72944124663701e+001
6.06736329588255e+007	-1.48637230701126e+002	7.73168141058588e+001
6.08135001278467e+007	-1.48639164008902e+002	7.73391046387089e+001
6.09536897239917e+007	-1.48641032354180e+002	7.73612843426909e+001
6.10942024905320e+007	-1.48642835923919e+002	7.73833534973829e+001
6.12350391724520e+007	-1.48644574903831e+002	7.74053123841236e+001
6.13762005164540e+007	-1.48646249478415e+002	7.74271612859378e+001
6.15176872709614e+007	-1.48647859830945e+002	7.74489004874716e+001
6.16595001861227e+007	-1.48649406143509e+002	7.74705302749104e+001
6.18016400138160e+007	-1.48650888597014e+002	7.74920509359073e+001
6.19441075076525e+007	-1.48652307371186e+002	7.75134627595498e+001
6.20869034229807e+007	-1.48653662644612e+002	7.75347660362579e+001
6.22300285168902e+007	-1.48654954594727e+002	7.75559610577286e+001
6.23734835482161e+007	-1.48656183397840e+002	7.75770481169036e+001
6.25172692775427e+007	-1.48657349229143e+002	7.75980275078568e+001
6.26613864672076e+007	-1.48658452262737e+002	7.76188995257786e+001
6.28058358813058e+007	-1.48659492671623e+002	7.76396644668846e+001
6.29506182856937e+007	-1.48660470627733e+002	7.76603226283787e+001
6.30957344479932e+007	-1.48661386301934e+002	7.76808743083886e+001
6.32411851375957e+007	-1.48662239864047e+002	7.77013198059092e+001
6.33869711256664e+007	-1.48663031482854e+002	7.77216594207500e+001
6.35330931851480e+007	-1.48663761326116e+002	7.77418934534661e+001
6.36795520907652e+007	-1.48664429560584e+002	7.77620222053374e+001
6.38263486190284e+007	-1.48665036352005e+002	7.77820459782768e+001
6.39734835482383e+007	-1.48665581865146e+002	7.78019650748104e+001
6.41209576584896e+007	-1.48666066263800e+002	7.78217797980154e+001
6.42687717316753e+007	-1.48666489710796e+002	7.78414904514768e+001
6.44169265514910e+007	-1.48666852368012e+002	7.78610973392296e+001
6.45654229034388e+007	-1.48667154396398e+002	7.78806007657161e+001
6.47142615748315e+007	-1.48667395955971e+002	7.79000010357346e+001
6.48634433547969e+007	-1.48667577205834e+002	7.79192984544164e+001
6.50129690342821e+007	-1.48667698304199e+002	7.79384933271588e+001
6.51628394060572e+007	-1.48667759408377e+002	7.79575859595737e+001
6.53130552647201e+007	-1.48667760674802e+002	7.79765766574775e+001
6.54636174067003e+007	-1.48667702259054e+002	7.79954657268168e+001
6.56145266302633e+007	-1.48667584315839e+002	7.80142534736610e+001
6.57657837355148e+007	-1.48667406999032e+002	7.80329402041185e+001
6.59173895244048e+007	-1.48667170461674e+002	7.80515262243336e+001
6.60693448007322e+007	-1.48666874855978e+002	7.80700118404444e+001
6.62216503701487e+007	-1.48666520333351e+002	7.80883973585289e+001
6.63743070401633e+007	-1.48666107044400e+002	7.81066830845745e+001
6.65273156201465e+007	-1.48665635138941e+002	7.81248693244431e+001
6.66806769213345e+007	-1.48665104766019e+002	7.81429563838451e+001
6.68343917568337e+007	-1.48664516073897e+002	7.81609445682918e+001
6.69884609416248e+007	-1.48663869210093e+002	7.81788341830607e+001
6.71428852925673e+007	-1.48663164321373e+002	7.81966255331805e+001
6.72976656284038e+007	-1.48662401553766e+002	7.82143189233815e+001
6.74528027697642e+007	-1.48661581052581e+002	7.82319146580561e+001
6.76082975391701e+007	-1.48660702962400e+002	7.82494130412617e+001
6.77641507610393e+007	-1.48659767427105e+002	7.82668143766545e+001
6.79203632616902e+007	-1.48658774589882e+002	7.82841189674817e+001
6.80769358693458e+007	-1.48657724593228e+002	7.83013271165534e+001
6.82338694141386e+007	-1.48656617578965e+002	7.83184391261849e+001
6.83911647281145e+007	-1.48655453688244e+002	7.83354552982090e+001
6.85488226452376e+007	-1.48654233061563e+002	7.83523759339304e+001
6.87068440013946e+007	-1.48652955838769e+002	7.83692013341027e+001
6.88652296343990e+007	-1.48651622159070e+002	7.83859317988801e+001
6.90239803839955e+007	-1.48650232161040e+002	7.84025676278371e+001
6.91830970918649e+007	-1.48648785982639e+002	7.84191091199183e+001
6.93425806016281e+007	-1.48647283761212e+002	7.84355565733908e+001
6.95024317588508e+007	-1.48645725633497e+002	7.84519102858827e+001
6.96626514110479e+007	-1.48644111735647e+002	7.84681705542869e+001
6.98232404076881e+007	-1.48642442203225e+002	7.84843376747991e+001
6.99841996001982e+007	-1.48640717171208e+002	7.85004119428780e+001
7.01455298419679e+007	-1.48638936774021e+002	7.85163936532002e+001
7.03072319883541e+007	-1.48637101145518e+002	7.85322830996635e+001
7.04693068966853e+007	-1.48635210419005e+002	7.85480805753670e+001
7.06317554262668e+007	-1.48633264727244e+002	7.85637863725898e+001
7.07945784383843e+007	-1.48631264202464e+002	7.85794007827634e+001
7.09577767963093e+007	-1.48629208976361e+002	7.85949240964589e+001
7.11213513653032e+007	-1.48627099180121e+002	7.86103566033655e+001
7.12853030126222e+007	-1.48624934944407e+002	7.86256985922926e+001
7.14496326075215e+007	-1.48622716399390e+002	7.86409503511114e+001
7.16143410212603e+007	-1.48620443674740e+002	7.86561121667828e+001
7.17794291271062e+007	-1.48618116899640e+002	7.86711843253215e+001
7.19448978003399e+007	-1.48615736202788e+002	7.86861671117647e+001
7.21107479182599e+007	-1.48613301712413e+002	7.87010608101914e+001
7.22769803601869e+007	-1.48610813556279e+002	7.87158657036786e+001
